listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
41140017,3 BED Room/Full kitchen/near BTS Thonglor/Emporium,219983414,43384,"Bangkok, Bangkok, Thailand",within a few hours,1,0.89,t,5,t,f,Khlong Toei,Bangkok,13.72304,100.57555,Private room in house,Private room,6,3,"Air conditioning, Dryer, Dedicated workspace, Wifi, Lock on bedroom door, Refrigerator, Iron, TV, Garden or backyard, Private entrance, Dishes and silverware, Kitchen, Shampoo, Hair dryer, Long term stays allowed, Washer, Hangers, Essentials",3800,2,1125,80,10,8,8,10,10,10,t
3263283,"Clemency Condo - Bangkok, Bang Na",16501756,41797,"Santa Monica, California, United States",within a day,1,0.33,f,5,t,t,Bang Na,Bangkok,13.6731,100.59893,Entire condominium,Entire place,5,2,"Air conditioning, Iron, High chair, Hair dryer, Hangers, Luggage dropoff allowed, Cooking basics, Hot water, Paid parking on premises, TV, Long term stays allowed, Gym, Childrenâs books and toys, Wifi, Bathtub, Childrenâs dinnerware, Shampoo, Essentials, Cable TV, Dedicated workspace, Elevator, Host greets you, Kitchen, Washer",1201,2,1125,89,9,9,9,9,9,10,f
20903272,Cozy Getaway Home near Chatuchak&DMK,142320833,42940,"Washington, District of Columbia, United States",within a day,1,,f,2,t,t,Chatu Chak,Bangkok,13.8296,100.5472,Entire townhouse,Entire place,5,2,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Lockbox, Cooking basics, Free street parking, Bed linens, Hot water, TV, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Stove, Coffee maker, Shampoo, Essentials, Heating, Dryer, Pool, Dedicated workspace, Microwave, Private entrance, Kitchen, Washer",1201,2,1125,91,10,9,9,10,8,9,t
34210736,2B2B The Serendipity w/ Pool@350m from BTS Nana,48748919,42319,"Bangkok, Bangkok, Thailand",within an hour,1,1,f,13,t,t,Vadhana,Bangkok,13.74481,100.557,Entire condominium,Entire place,5,2,"Air conditioning, Iron, Hair dryer, Hangers, TV, Smoke alarm, Long term stays allowed, Gym, Indoor fireplace, Carbon monoxide alarm, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, First aid kit, Dryer, Pool, Dedicated workspace, Elevator, Host greets you, Private entrance, Kitchen, Washer",3300,2,1125,82,9,9,9,9,9,8,t
6948269,Bangkok's Ultimate Glass Tree House,36324473,42176,"Bangkok, Thailand",within a few hours,1,1,t,5,t,t,Vadhana,Bangkok,13.73902,100.57333,Entire house,Entire place,10,4,"Air conditioning, Patio or balcony, Refrigerator, Iron, Oven, Dishes and silverware, Hair dryer, Hangers, Cooking basics, Baby bath, Hot water, TV, Garden or backyard, Long term stays allowed, Wifi, Stove, Free parking on premises, Coffee maker, Crib, Shampoo, Essentials, Cable TV, Pool, Dedicated workspace, Microwave, Hot tub, Kitchen, Washer",13500,2,1125,93,10,10,10,9,9,9,f
12714387,Thai Style Villa+ Private Pool + Airport Transfer,36389112,42176,Thailand,within an hour,1,1,f,4,t,t,Bang Na,Bangkok,13.65927,100.61974,Entire villa,Entire place,12,4,"Air conditioning, Patio or balcony, Refrigerator, Iron, Oven, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Cooking basics, Hot water, TV, Garden or backyard, Long term stays allowed, Wifi, Stove, Free parking on premises, Fire extinguisher, Building staff, Shampoo, Essentials, First aid kit, Dryer, Pool, Microwave, Kitchen, Washer",9286,14,1125,92,9,9,10,9,8,9,t
13804123,Modern Thai Villa+private pool + Airport transfer,36389112,42176,Thailand,within an hour,1,1,f,4,t,t,Bang Na,Bangkok,13.66121,100.62175,Entire villa,Entire place,12,4,"Air conditioning, Patio or balcony, Refrigerator, Iron, Oven, Hair dryer, Dishes and silverware, Hangers, Luggage dropoff allowed, Free street parking, Hot water, TV, Long term stays allowed, Wifi, Free parking on premises, Fire extinguisher, Crib, Building staff, Shampoo, Essentials, First aid kit, Dryer, Pool, Dedicated workspace, Microwave, Kitchen, Washer",9507,2,1125,94,10,9,10,9,8,9,t
2778907,LOFT 2 BR Silom- 5 min BTS S Taksin,2129668,41012,Bangkok /LONDON,within a few hours,1,1,t,43,t,t,Sathon,Bangkok,13.71771,100.51193,Entire loft,Entire place,4,2,"Air conditioning, Dryer, Dedicated workspace, Lockbox, Wifi, Hot water, Iron, TV, Fire extinguisher, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Washer, Hangers, Luggage dropoff allowed, Essentials",1500,180,1125,90,9,10,10,10,9,9,t
19317525,FreeAirportTransfer to Picturesque Central House,96492745,42637,"Bangkok, Thailand",within a day,1,1,t,6,t,t,Sathon,Bangkok,13.72167,100.54553,Entire townhouse,Entire place,12,7,"Air conditioning, Patio or balcony, Refrigerator, Iron, High chair, Oven, Hair dryer, Dishes and silverware, Hangers, Luggage dropoff allowed, Cooking basics, Bed linens, Hot water, TV, Long term stays allowed, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Crib, Building staff, Shampoo, Essentials, First aid kit, Cable TV, Dedicated workspace, Microwave, Private entrance, Kitchen, Washer",8359,2,1125,94,9,9,10,10,9,9,t
4571148,Cozy in the City 2BR at MRT + WiFi,23684887,41956,"Bangkok, Thailand",within an hour,1,1,t,5,t,t,Din Daeng,Bangkok,13.78238,100.57318,Entire condominium,Entire place,3,2,"Air conditioning, Refrigerator, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Indoor fireplace, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Fire extinguisher, Shampoo, Essentials, Cable TV, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",1100,28,1125,95,10,10,10,10,9,9,f
10663980,"2 Bedrooms, Bangna Condo, near BTS",54743221,42384,"Bangkok, Thailand",within a few hours,1,0.17,t,6,t,t,Bang Na,Bangkok,13.67598,100.59871,Entire condominium,Entire place,5,2,"Air conditioning, Iron, Hair dryer, Hangers, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Free parking on premises, Fire extinguisher, Building staff, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Kitchen, Washer",2100,3,1125,98,10,9,10,10,9,10,f
12060340,Mango Mist Pool Suite-city hideaway,36324473,42176,"Bangkok, Thailand",within a few hours,1,1,t,5,t,t,Vadhana,Bangkok,13.73839,100.57197,Entire guesthouse,Entire place,3,2,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Cooking basics, Baby bath, Bed linens, Hot water, TV, Garden or backyard, Long term stays allowed, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Coffee maker, Crib, Shampoo, Essentials, Washer, Pool, Dedicated workspace, Microwave, Kitchen, Shower gel",3200,2,1125,96,10,9,10,10,9,9,f
13532765,Luxury 2 bed-room suite in the heart of Bangkok,50786413,42346,"Bangkok, Thailand",a few days or more,0,1,f,4,t,t,Bang Rak,Bangkok,13.73122,100.52875,Entire condominium,Entire place,4,2,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Luggage dropoff allowed, Cooking basics, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Wifi, Extra pillows and blankets, Stove, Coffee maker, Single level home, Shampoo, Essentials, Cleaning before checkout, Cable TV, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",2248,2,1125,94,10,9,10,10,9,9,f
16494098,321 Sukhumvit 66/1 near BTS udomsuk,24810036,41987,"Bangkok, Thailand",within an hour,1,1,f,2,t,t,Phra Khanong,Bangkok,13.68366,100.60688,Entire house,Entire place,8,4,"Air conditioning, Shampoo, Free parking on premises, Iron, Long term stays allowed, Kitchen, Washer, Hair dryer, Wifi",3150,2,1125,93,10,10,10,10,8,9,t
18527843,Vantage Condo Ratchayothin,128623584,42857,"Nakhon Si Thammarat, Thailand",a few days or more,0,,f,2,t,f,Chatu Chak,Bangkok,13.83106,100.55991,Private room in apartment,Private room,3,2,"Air conditioning, Patio or balcony, Refrigerator, Oven, Hangers, Cooking basics, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Stove, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, First aid kit, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",1350,5,1125,94,10,10,10,10,9,10,t
19576047,City of Angels' Exclusive Designer's Loft,36324473,42176,"Bangkok, Thailand",within a few hours,1,1,t,5,t,t,Vadhana,Bangkok,13.74234,100.57414,Entire loft,Entire place,5,2,"Air conditioning, Patio or balcony, Refrigerator, Iron, Oven, Dishes and silverware, Hair dryer, Hangers, Cooking basics, Free street parking, Hot water, TV, Garden or backyard, Long term stays allowed, Wifi, Stove, Coffee maker, Crib, Shampoo, Essentials, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Kitchen, Washer",3500,2,1125,95,10,10,10,10,9,10,f
28877331,2BR Centric Ratchada@MRT Huai Khwang by Triple B,164560603,43096,"Bangkok, Thailand",within an hour,1,1,t,4,t,t,Din Daeng,Bangkok,13.77875,100.57322,Entire condominium,Entire place,3,2,"Air conditioning, Patio or balcony, Refrigerator, Oven, Dishes and silverware, Cooking basics, Free street parking, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Stove, Free parking on premises, Shampoo, Essentials, Pool, Elevator, Microwave, Host greets you, Kitchen, Washer",20000,28,1125,100,10,8,10,10,8,8,t
36640417,Large family 3 bedrooms house,151227748,42997,"Sydney, New South Wales, Australia",within a few hours,1,1,t,2,t,t,Wang Thong Lang,Bangkok,13.79474,100.61906,Private room in house,Private room,6,3,"Patio or balcony, Air conditioning, High chair, Cooking basics, Bed linens, Refrigerator, Heating, Private entrance, Kitchen, Dishes and silverware, Shampoo, Bathtub, TV, Long term stays allowed, Luggage dropoff allowed, Garden or backyard, Childrenâs books and toys, Wifi, Oven, Babysitter recommendations, Hangers, Baby bath, Free parking on premises, Washer, Host greets you, Essentials, Dedicated workspace, Hair dryer, Iron, Extra pillows and blankets, Free street parking, Hot water, Stove, Microwave, Window guards",1259,2,1125,100,10,10,10,10,9,10,f
39946403,2BR BKK Skyline View w/ Co working space + BTS,94821059,42625,"Bangkok, Thailand",within an hour,1,1,t,4,t,t,Thon buri,Bangkok,13.71742,100.48338,Entire condominium,Entire place,4,2,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hair dryer, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Heating, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Kitchen, Washer",850,2,1125,99,10,10,10,10,9,10,t
1141969,Great location on a charming loft,6262801,41400,"Bangkok, Thailand",within a day,0,,f,2,t,t,Bang Rak,Bangkok,13.727,100.52436,Entire condominium,Entire place,2,2,"Air conditioning, Pool, Dedicated workspace, Elevator, Wifi, Free parking on premises, Hot water, Iron, TV, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Gym, Washer, Hangers, Luggage dropoff allowed, Essentials",5104,5,1125,98,10,10,10,10,10,10,f
12486019,Luxury 2brs apt near Platinum mall and skytrain.,67590979,42477,"Bangkok, Thailand",a few days or more,0,0.67,f,3,t,f,Ratchathewi,Bangkok,13.75243,100.53509,Entire serviced apartment,Entire place,4,2,"Air conditioning, Iron, High chair, Hair dryer, Hangers, Baby bath, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Childrenâs books and toys, Wifi, Bathtub, Childrenâs dinnerware, Free parking on premises, Shampoo, Essentials, First aid kit, Dryer, Pool, Dedicated workspace, Elevator, Host greets you, Kitchen, Washer",3750,6,1125,98,10,10,10,10,10,10,f
24131206,2BR BTS Ratchathewi B,68594954,42484,"Samut Prakan, Thailand",within an hour,1,0.82,t,20,t,t,Ratchathewi,Bangkok,13.75399,100.53416,Entire condominium,Entire place,5,2,"Air conditioning, Pool, Dedicated workspace, Elevator, Wifi, Free parking on premises, Hot water, Iron, TV, Fire extinguisher, Smoke alarm, Host greets you, Kitchen, Shampoo, Hair dryer, Gym, Long term stays allowed, Washer, Hangers, Essentials",2800,3,1125,98,10,10,10,10,10,10,f
29642625,Comfy in center of Bangkok,35362725,42164,"Bangkok, Sriracha",a few days or more,0,,f,2,t,t,Parthum Wan,Bangkok,13.74086,100.54232,Entire condominium,Entire place,4,2,"Air conditioning, Refrigerator, Iron, Oven, Hair dryer, Dishes and silverware, Hangers, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Stove, Free parking on premises, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",3000,3,1125,97,10,10,10,10,10,10,f
29645755,"2BR Terminal 21, Asoke, 0m to MRT Sukhumvit",68594954,42484,"Samut Prakan, Thailand",within an hour,1,0.82,t,20,t,t,Vadhana,Bangkok,13.73787,100.56179,Entire condominium,Entire place,4,2,"Air conditioning, Pool, Shampoo, Dedicated workspace, Elevator, Wifi, Free parking on premises, Iron, TV, Hot tub, Smoke alarm, Long term stays allowed, Kitchen, Washer, Hair dryer, Gym, Hangers, Essentials",1111,3,1125,95,10,10,10,10,10,9,f
33866965,2BR 500 m to Platinum mall,55855598,42393,"Bunkyo, Tokyo, Japan",within an hour,1,0.9,t,3,t,t,Ratchathewi,Bangkok,13.7525,100.53528,Entire condominium,Entire place,5,2,"Air conditioning, Pool, Shampoo, Dedicated workspace, Elevator, Wifi, Free parking on premises, Iron, TV, Smoke alarm, Private entrance, Kitchen, Washer, Hair dryer, Gym, Long term stays allowed, Hangers, Essentials",1111,3,1125,99,10,10,10,10,10,10,f
39146514,Downtown house Free pick up@PhromPhong,299267357,43739,"Bangkok, Bangkok, Thailand",within a day,1,0.8,t,3,t,t,Vadhana,Bangkok,13.73251,100.57401,Private room in villa,Private room,10,4,"Air conditioning, Patio or balcony, Refrigerator, Iron, Oven, Dishes and silverware, Hair dryer, Hangers, Room-darkening shades, Cooking basics, Free street parking, Bed linens, Hot water, TV, Garden or backyard, Long term stays allowed, Wifi, Extra pillows and blankets, Stove, Lock on bedroom door, Free parking on premises, Coffee maker, Fire extinguisher, Shampoo, Essentials, Dedicated workspace, Outlet covers, Microwave, Private entrance, Kitchen, Washer",7000,2,1125,97,10,10,10,10,10,10,f
34017322,ENTIRE VINTAGE HOUSE/2minBTS Chongnonsi/MaHaNaKhon,256849080,43574,"Bangkok, Thailand",within a few hours,1,1,t,2,t,t,Bang Rak,Bangkok,13.72304,100.52839,Entire house,Entire place,5,2,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Luggage dropoff allowed, Lockbox, Room-darkening shades, Cooking basics, Free street parking, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Coffee maker, Fire extinguisher, Shampoo, Essentials, First aid kit, Dryer, Dedicated workspace, Microwave, Private entrance, Kitchen, Washer",1800,2,1125,98,10,10,10,10,10,10,t
41997917,2BR CozyBKK/3minsWalktoBtsPloenchit/PoolGymWifi,48748919,42319,"Bangkok, Bangkok, Thailand",within an hour,1,1,f,13,t,t,Parthum Wan,Bangkok,13.74505,100.54905,Entire condominium,Entire place,6,2,"Air conditioning, Dryer, Pool, Dedicated workspace, Indoor fireplace, Wifi, Iron, TV, Smoke alarm, Private entrance, Kitchen, Shampoo, Hair dryer, Gym, Long term stays allowed, Washer, Hangers, Carbon monoxide alarm, Essentials",2800,2,1125,95,10,10,10,10,10,10,t
10465278,Tropical HOME in central BKK,2954058,41106,"Bangkok, Thailand",a few days or more,0,,f,3,t,f,Vadhana,Bangkok,13.74311,100.55573,Entire townhouse,Entire place,4,2,"Air conditioning, Pool, Shampoo, Dedicated workspace, Free parking on premises, Fire extinguisher, Host greets you, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Essentials, Hangers, First aid kit, Wifi",1109,23,1125,100,10,9,10,10,10,10,f
41628922,"S3 (F)- STYLISH 2 BR IN SATHORN, CITY CENTER, BTS!",123828822,42827,"Bangkok, Thailand",within an hour,1,1,f,16,t,t,Sathon,Bangkok,13.71878,100.52865,Entire townhouse,Entire place,4,2,"Air conditioning, Dryer, Cooking basics, Dedicated workspace, Wifi, Free parking on premises, Hot water, Iron, TV, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Keypad, Washer, Hangers, Essentials",1500,10,1125,100,10,9,10,10,10,9,t
39940705,"2bedrooms New, cosy, central of BKK BTS Ratchatewi",55411579,42389,"Bangkok, Thailand",within an hour,1,0.76,t,25,t,t,Ratchathewi,Bangkok,13.75118,100.53598,Private room in condominium,Private room,4,2,"Air conditioning, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Lock on bedroom door, Fire extinguisher, Shampoo, Essentials, Washer, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Kitchen, Shower gel",1100,3,1125,100,10,10,10,10,10,10,f
42305223,7 bedrooms  with shared kitchen near Thonglor BTS,219983414,43384,"Bangkok, Bangkok, Thailand",within a few hours,1,0.89,t,5,t,f,Khlong Toei,Bangkok,13.72178,100.57353,Private room in house,Private room,14,7,"Air conditioning, Dryer, Dedicated workspace, Shampoo, Lock on bedroom door, Iron, TV, Private entrance, Long term stays allowed, Kitchen, Washer, Essentials, Hair dryer, Breakfast, Heating, Hangers, Wifi",7900,2,1125,100,10,10,10,10,10,10,t
22172278,Spacious Place - Traditional house,34956526,42158,"Bangkok, Thailand",a few days or more,0,,t,3,t,t,Sathon,Bangkok,13.7129,100.51837,Entire house,Entire place,2,2,"Air conditioning, Patio or balcony, Refrigerator, Iron, High chair, Oven, Hair dryer, Hangers, Luggage dropoff allowed, Cooking basics, Hot water, Paid parking on premises, Smoke alarm, Long term stays allowed, Babysitter recommendations, Childrenâs books and toys, Wifi, Childrenâs dinnerware, Stove, Crib, Building staff, Shampoo, Essentials, First aid kit, Dedicated workspace, Private entrance, Kitchen, Washer",3000,4,1125,100,10,10,10,10,10,10,f
29192054,2Br Presidential Suite Courtyard near Tonglor BTS,219983414,43384,"Bangkok, Bangkok, Thailand",within a few hours,1,0.89,t,5,t,f,Khlong Toei,Bangkok,13.72197,100.57506,Entire house,Entire place,5,2,"Air conditioning, Refrigerator, Iron, Hair dryer, Hangers, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Wifi, Coffee maker, Fire extinguisher, Single level home, Shampoo, Essentials, Heating, First aid kit, Cable TV, Dryer, Dedicated workspace, Microwave, Hot tub, Private entrance, Kitchen, Washer",7057,2,1125,100,10,10,10,10,10,10,t
